,title,1,2,3,4
1012,Spring Expectation (봄에게 바라는 것).3gpp.mp3,2.0,8.0,2.0,0.0
1013,Starboy.3gpp.mp3,1.0,8.0,5.0,2.0
1014,Stardust (별의 조각).3gpp.mp3,5.0,8.0,2.0,1.0
1015,STAY THE NIGHT (Feat DeVita) (STAY THE NIGHT (Feat DeVita)).3gpp.mp3,0.0,10.0,3.0,4.0
1016,STAY.3gpp.mp3,2.0,10.0,2.0,2.0
1017,Still (남아있어) (featCrush).3gpp.mp3,0.0,10.0,5.0,3.0
1018,Still On My Way (Feat ZionT).3gpp.mp3,3.0,8.0,4.0,5.0
1019,Stitches.3gpp.mp3,5.0,8.0,1.0,3.0
1020,strawberry moon (strawberry moon).3gpp.mp3,5.0,8.0,5.0,1.0
1021,Strip That Down.3gpp.mp3,5.0,8.0,5.0,4.0
1022,Stronger (What Doesnt Kill You).3gpp.mp3,5.0,7.0,3.0,4.0
1023,Style.3gpp.mp3,3.0,10.0,1.0,1.0
1024,Sucker.3gpp.mp3,5.0,7.0,4.0,3.0
1025,Suddenly.3gpp.mp3,4.0,10.0,2.0,1.0
1026,Summer Go Loco (Feat GRAY).3gpp.mp3,1.0,7.0,5.0,4.0
1027,Sunday 2Pm (feat Deepflow).3gpp.mp3,0.0,8.0,5.0,5.0
1028,Sunflower (Spider-Man Into the Spider-Verse).3gpp.mp3,2.0,10.0,2.0,3.0
1029,Sweet Love (She is My Type♡ X Crush) (Sweet Love (취향저격 그녀 X Crush)).3gpp.mp3,3.0,10.0,0.0,1.0
1030,Symphony (feat Zara Larsson).3gpp.mp3,3.0,8.0,4.0,1.0
1031,Tears (featDarin of Highcolor) (눈물 (FEAT 다린 OF HIGHCOLOR)).3gpp.mp3,3.0,9.0,2.0,4.0
1032,Teenage Dream.3gpp.mp3,5.0,9.0,1.0,4.0
1033,Text Me.3gpp.mp3,1.0,8.0,1.0,1.0
1034,thank u next.3gpp.mp3,1.0,10.0,2.0,3.0
1035,Thats What I Like.3gpp.mp3,1.0,7.0,3.0,3.0
1036,The Cure (살자) (for smiling grand daddy).3gpp.mp3,0.0,8.0,5.0,2.0
1037,The House.3gpp.mp3,3.0,9.0,2.0,3.0
1038,The Middle.3gpp.mp3,1.0,8.0,0.0,5.0
1039,The One That Got Away.3gpp.mp3,0.0,8.0,0.0,5.0
1040,The Pursuit of Happyness (feat Jo Hyun Ah) (행복을 찾아서 (feat 조현아)).3gpp.mp3,5.0,7.0,4.0,2.0
1041,The Real.3gpp.mp3,5.0,9.0,4.0,1.0
1042,The Time Goes On.3gpp.mp3,0.0,8.0,3.0,2.0
1043,Then Then Then (그땐 그땐 그땐).3gpp.mp3,0.0,9.0,3.0,3.0
1044,Theres Nothing Holdin Me Back.3gpp.mp3,3.0,9.0,4.0,3.0
1045,Thinking out Loud.3gpp.mp3,2.0,10.0,2.0,5.0
1046,This Is What You Came For.3gpp.mp3,0.0,9.0,5.0,2.0
1047,Thunder.3gpp.mp3,1.0,9.0,1.0,1.0
1048,Tiger Den (Feat Jvcki Wai) (호랑이소굴 (Feat Jvcki Wai)).3gpp.mp3,5.0,10.0,3.0,5.0
1049,TiK ToK.3gpp.mp3,4.0,8.0,5.0,5.0
1050,Timber.3gpp.mp3,2.0,8.0,2.0,0.0
1051,Time limit (feat Leellamarz Loco).3gpp.mp3,0.0,10.0,1.0,4.0
1052,TOMBOY.3gpp.mp3,5.0,7.0,3.0,0.0
1053,Tomorrow (Feat GIRIBOY BIG Naughty).3gpp.mp3,0.0,10.0,1.0,3.0
1054,Too Close I’m Sorry (Feat KWON INHA).3gpp.mp3,3.0,10.0,4.0,4.0
1055,Treasure.3gpp.mp3,2.0,9.0,2.0,0.0
1056,Trip (Feat Hannah).3gpp.mp3,3.0,10.0,4.0,5.0
1057,Trot.3gpp.mp3,3.0,10.0,0.0,4.0
1058,Umbrella (Radio Edit).3gpp.mp3,1.0,9.0,5.0,5.0
1059,Upside Down (뒤집어버려).3gpp.mp3,1.0,7.0,2.0,1.0
1060,Uptown Funk.3gpp.mp3,1.0,10.0,3.0,1.0
1061,Victim + 위하여.3gpp.mp3,2.0,8.0,2.0,3.0
1062,Viva La Vida.3gpp.mp3,4.0,10.0,4.0,4.0
1063,VVS (Feat JUSTHIS) (Prod GroovyRoom).3gpp.mp3,4.0,10.0,5.0,7.0
1064,Wait.3gpp.mp3,2.0,7.0,1.0,2.0
1065,Wake Me Up.3gpp.mp3,3.0,10.0,4.0,1.0
1066,Waltz 2015 Remastered Version.3gpp.mp3,0.0,7.0,4.0,2.0
1067,Waterbomb (Feat Gaeko Nucksal) (Prod CODE KUNST).3gpp.mp3,2.0,9.0,0.0,3.0
1068,Watermelon Sugar.3gpp.mp3,2.0,10.0,4.0,3.0
1069,We Are Never Ever Getting Back Together.3gpp.mp3,2.0,9.0,2.0,2.0
1070,We Are Young (feat Janelle Monáe).3gpp.mp3,0.0,7.0,2.0,5.0
1071,We Belong Together.3gpp.mp3,2.0,8.0,5.0,3.0
1072,We Found Love.3gpp.mp3,3.0,9.0,3.0,3.0
1073,Wedding Dress.3gpp.mp3,4.0,7.0,3.0,3.0
1074,Weekend.3gpp.mp3,5.0,8.0,3.0,7.0
1075,What Do You Mean.3gpp.mp3,0.0,9.0,0.0,4.0
1076,What Lovers Do.3gpp.mp3,3.0,9.0,1.0,3.0
1077,Whatcha Say.3gpp.mp3,1.0,9.0,3.0,3.0
1078,Whatever It Takes.3gpp.mp3,0.0,10.0,5.0,0.0
1079,When I Was Your Man.3gpp.mp3,5.0,9.0,5.0,2.0
1080,Whistle.3gpp.mp3,4.0,8.0,3.0,1.0
1081,Wildest Dreams (Taylors Version).3gpp.mp3,4.0,8.0,4.0,1.0
1082,willow.3gpp.mp3,1.0,8.0,2.0,3.0
1083,WINE (오늘 취하면) (FeatChangmo) (창모) (Prod by SUGA).3gpp.mp3,2.0,10.0,2.0,2.0
1084,Winter of Haeundae (겨울 해운대) (featRim Kim (김예림).3gpp.mp3,1.0,8.0,0.0,5.0
1085,Winter Sleep (겨울잠).3gpp.mp3,1.0,8.0,3.0,2.0
1086,Without Me.3gpp.mp3,5.0,10.0,3.0,5.0
1087,Without you now (featT Tiger Bizzy) (이젠 너 없이도 (FEAT 윤미래 타이거 JK.3gpp.mp3,5.0,8.0,5.0,4.0
1088,Woman.3gpp.mp3,2.0,8.0,2.0,3.0
1089,WON & ONLY (featJay Park) ( & ONLY (WON & ONLY) (FEAT박재범)).3gpp.mp3,3.0,10.0,3.0,2.0
1090,Wonder (Feat Harms).3gpp.mp3,1.0,9.0,2.0,2.0
1091,Work from Home.3gpp.mp3,5.0,8.0,2.0,2.0
1092,Wrecking Ball.3gpp.mp3,4.0,7.0,1.0,4.0
1093,Year Like a Day (일년을 하루 같이).3gpp.mp3,1.0,8.0,5.0,3.0
1094,Yesterday You Left Me.3gpp.mp3,1.0,9.0,1.0,0.0
1095,You & Me (심상치 않아) (Feat Jooyoung (주영).3gpp.mp3,5.0,10.0,3.0,0.0
1096,YOU AND I (YOU AND I).3gpp.mp3,0.0,10.0,2.0,2.0
1097,you broke me first.3gpp.mp3,0.0,10.0,0.0,4.0
1098,You look Good (좋아보여).3gpp.mp3,1.0,8.0,1.0,2.0
1099,You too (너도) (featCha Cha Malone).3gpp.mp3,5.0,7.0,3.0,5.0
1100,Young.3gpp.mp3,3.0,8.0,5.0,2.0
1101,Your Day (Romance 101 X Loco) (너의 하루 (바른연애 길잡이 X 로꼬)).3gpp.mp3,4.0,10.0,0.0,0.0
1102,You′re my Universe.3gpp.mp3,0.0,9.0,2.0,2.0
1103,Yummy.3gpp.mp3,1.0,7.0,5.0,4.0
1104,ZAYN - PILLOWTALK (Official Music Video).3gpp.mp3,3.0,8.0,4.0,1.0
1105,[MV] BIBI(비비) _ PADO.3gpp.mp3,2.0,7.0,2.0,2.0
1106,[MV] BIG Naughty (서동현) _ Joker (Feat JAMIE).3gpp.mp3,5.0,7.0,3.0,3.0
1107,[MV] Loco(로꼬) GRAY _ Late Night.3gpp.mp3,2.0,8.0,5.0,2.0
1108,[MV] LUNCH(런치) _ I Don’t Need You(어떻게 지내 (답가)).3gpp.mp3,1.0,10.0,3.0,5.0
1109,[MV] Sam Kim(샘김) _ The Juice.3gpp.mp3,1.0,7.0,4.0,2.0
1110,[MV] 디핵 (D-Hack) PATEKO - OHAYO MY NIGHT  Official Music Video.3gpp.mp3,4.0,8.0,5.0,5.0
1111,[MV] 오반(OVAN) _ 망해 간다니까(Cold World).3gpp.mp3,0.0,7.0,2.0,5.0
1112,[MV] 오반(OVAN) _ 허리춤(I Am Yours).3gpp.mp3,5.0,7.0,0.0,2.0
1113,[MV] 헤이즈(Heize) - 작사가 (Lyricist)  일이 너무 잘 돼 (Things are going well).3gpp.mp3,5.0,8.0,1.0,2.0
1114,[가사] 아이유 편지  진정 행복하길 바라겠소 이 마음만 가져가오 (IU - Letter).3gpp.mp3,4.0,9.0,2.0,4.0
1115,굿모닝 Good Morning.3gpp.mp3,0.0,9.0,1.0,5.0
1116,소년을 위로해줘 From Boys to Men 2013.3gpp.mp3,5.0,8.0,1.0,1.0
1117,충분히 예뻐 You Deserve Better (Beautiful Enough).3gpp.mp3,0.0,8.0,0.0,4.0
1118,가끔 Sometimes.3gpp.mp3,1.0,9.0,3.0,2.0
1119,가드올리고 Bounce Raise your guard and Bounce.3gpp.mp3,2.0,8.0,1.0,0.0
1120,가인 (feat NEMO of 미스에스).3gpp.mp3,3.0,10.0,1.0,0.0
1121,가질 수 없는 너.3gpp.mp3,3.0,7.0,0.0,1.0
1122,겁 (Feat 태양) Fear (Feat TAEYANG).3gpp.mp3,3.0,8.0,0.0,9.0
1123,골프왕 GolfWang (Prod By twlv).3gpp.mp3,4.0,9.0,3.0,1.0
1124,광대  Clowns (with BMK).3gpp.mp3,4.0,7.0,3.0,0.0
1125,구두.3gpp.mp3,5.0,8.0,2.0,2.0
1126,굿모닝 (feat 권정열 Of 10cm).3gpp.mp3,4.0,10.0,3.0,2.0
1127,그 남자 그 여자의 사정 Retrospective For Life (Feat Bobby Kim).3gpp.mp3,4.0,9.0,1.0,2.0
1128,그날 밤 혼자서 그곳에 서서 (Remastered).3gpp.mp3,4.0,9.0,0.0,3.0
1129,그대로 있어도 돼 You Can Stay (Feat Crush).3gpp.mp3,0.0,9.0,1.0,4.0
1130,그런일은 (그런일은).3gpp.mp3,5.0,10.0,0.0,0.0
1131,그립고 그립고 그립다 (불광동 휘발유).3gpp.mp3,3.0,10.0,4.0,4.0
1132,기다리다.3gpp.mp3,1.0,9.0,5.0,0.0
1133,기억을 걷는 시간.3gpp.mp3,4.0,10.0,2.0,3.0
1134,길을 막지마 Gilmak.3gpp.mp3,1.0,8.0,5.0,0.0
1135,꺼내 먹어요 Eat.3gpp.mp3,1.0,9.0,0.0,9.0
1136,꽃 FLOWER (Prod AVIN).3gpp.mp3,2.0,10.0,2.0,2.0
1137,끝 (Apoptosis).3gpp.mp3,0.0,7.0,2.0,4.0
1138,나만 모르게 Unknowingly (Feat T).3gpp.mp3,4.0,9.0,1.0,5.0
1139,나무 (나무).3gpp.mp3,5.0,7.0,0.0,3.0
1140,난치병 (나폴리 톨레도 역 버스킹 Ver) (난치병 (나폴리 톨레도 역 버스킹.3gpp.mp3,0.0,10.0,1.0,3.0
1141,낮 달.3gpp.mp3,3.0,7.0,0.0,1.0
1142,너 너.3gpp.mp3,4.0,8.0,4.0,3.0
1143,너가 날 떠나면 안되는 이유  Reason That You Should Not Leave Me (Feat 정표).3gpp.mp3,1.0,7.0,2.0,4.0
1144,너는 나 나는 너 I Am You You Are Me.3gpp.mp3,3.0,9.0,2.0,5.0
1145,너말고 니언니 Pt 1.3gpp.mp3,0.0,10.0,5.0,1.0
1146,너에게로 또다시.3gpp.mp3,1.0,7.0,4.0,3.0
1147,널 너무 모르고 Dont Know You.3gpp.mp3,4.0,7.0,4.0,2.0
1148,널 떠올리는 중이야.3gpp.mp3,5.0,8.0,0.0,0.0
1149,네자루의 MIC (Feat Room9 飛刀승우 Illinit).3gpp.mp3,0.0,7.0,5.0,1.0
1150,누구를 위한 삶인가  Whos Life Is This For (사생결단 ost).3gpp.mp3,1.0,8.0,5.0,4.0
1151,눈 코 입 (Eyes Nose Lips).3gpp.mp3,3.0,7.0,5.0,10.0
1152,눈물 (Feat 유진 Of 더 씨야) (눈물 (Feat 유진 Of 더 씨야)).3gpp.mp3,0.0,9.0,1.0,0.0
1153,눈물.3gpp.mp3,5.0,7.0,1.0,1.0
1154,눈물샤워 (feat 에일리).3gpp.mp3,0.0,9.0,3.0,1.0
1155,다시 쓰는 이력서 Resume pt2.3gpp.mp3,4.0,9.0,0.0,5.0
1156,다운 (Dvwn) - 기억소각 (Feat 기리보이) Official Music Video.3gpp.mp3,2.0,9.0,0.0,0.0
1157,다이하드 (feat 알리 & MC 메타 Of 가리온).3gpp.mp3,2.0,7.0,2.0,2.0
1158,당신의 조각들 (Feat 지선).3gpp.mp3,4.0,10.0,5.0,0.0
1159,더 미안하고 보고 싶고 그래.3gpp.mp3,0.0,9.0,2.0,1.0
1160,도박 Life Is a Gamble.3gpp.mp3,1.0,8.0,4.0,2.0
1161,독 poison (Feat E-Sens of 슈프림팀 Supreme Team).3gpp.mp3,0.0,8.0,4.0,5.0
1162,독기 Venom.3gpp.mp3,3.0,10.0,1.0,0.0
1163,돈이다가 아니야 (Get Money) (Feat 강산에 Kang Saneh).3gpp.mp3,0.0,10.0,1.0,0.0
1164,두꺼비집 (One More Drink) (Feat 0cd).3gpp.mp3,4.0,10.0,0.0,1.0
1165,따마(THAMA) - Blessed (feat GSoul) MV [ENGJPNCHN].3gpp.mp3,4.0,7.0,0.0,5.0
1166,땡땡땡 Dang Dang Dang.3gpp.mp3,3.0,7.0,5.0,9.0
1167,뛰어가 Run (feat Tiger JK & Jinbo).3gpp.mp3,3.0,7.0,2.0,4.0
1168,뜨래요 (feat 앙리 Of 3B).3gpp.mp3,5.0,8.0,5.0,2.0
1169,로꼬 (Loco) - 이대로만 (Feat 죠지) Official Music Video [ENGCHN].3gpp.mp3,4.0,9.0,4.0,4.0
1170,로켓 (Rocket).3gpp.mp3,3.0,10.0,2.0,5.0
1171,리쌍부르쓰 (feat 정인).3gpp.mp3,5.0,7.0,2.0,5.0
1172,릴보이(lIlBOI) 원슈타인(Wonstein) - FRIENDS (Prod Slom) MV.3gpp.mp3,5.0,7.0,3.0,3.0
1173,마에스트로.3gpp.mp3,4.0,10.0,3.0,2.0
1174,마주치지 말자.3gpp.mp3,4.0,10.0,5.0,3.0
1175,마크툽(MAKTUB)이라온-별을 담은 시(Ode To The Stars).3gpp.mp3,1.0,7.0,3.0,3.0
1176,말리지 마 (Never Stop Me).3gpp.mp3,4.0,8.0,1.0,4.0
1177,먼 훗날에.3gpp.mp3,1.0,7.0,2.0,0.0
1178,몸 (Body).3gpp.mp3,1.0,9.0,1.0,3.0
1179,무제 (無題) (Untitled 2014).3gpp.mp3,0.0,7.0,1.0,3.0
1180,미안해 Im Sorry.3gpp.mp3,2.0,7.0,0.0,4.0
1181,박봄 (Park Bom) - Remembered (Official MV).3gpp.mp3,4.0,9.0,5.0,0.0
1182,박재범 (Jay Park) - ‘GANADARA (Feat 아이유 IU)’ Official Music Video.3gpp.mp3,1.0,9.0,3.0,1.0
1183,변비.3gpp.mp3,0.0,10.0,3.0,1.0
1184,별 짓 다해봤는데.3gpp.mp3,4.0,10.0,2.0,5.0
1185,별.3gpp.mp3,0.0,8.0,4.0,1.0
1186,봄여름가을겨울 (Still Life).3gpp.mp3,1.0,7.0,2.0,4.0
1187,부서진 동네 Shattered Neighborhood (feat Lucid Fall).3gpp.mp3,0.0,9.0,0.0,3.0
1188,불한당가 (with 나찰 피타입 & MC 메타).3gpp.mp3,0.0,7.0,0.0,4.0
1189,비도 오고 그래서 You Clouds Rain (Feat 신용재 Shin Yong Jae).3gpp.mp3,2.0,10.0,1.0,3.0
1190,비범벅 (feat 범키).3gpp.mp3,0.0,10.0,4.0,0.0
1191,비행소년 (Going Home).3gpp.mp3,4.0,8.0,2.0,5.0
1192,빈차 (Home Is Far Away) ft OH HYUK.3gpp.mp3,3.0,9.0,3.0,2.0
1193,빙그레.3gpp.mp3,0.0,7.0,2.0,4.0
1194,사계 Four Seasons.3gpp.mp3,5.0,9.0,5.0,10.0
1195,사우나 (Sauna) (Feat E-Sens Of Supreme Team).3gpp.mp3,3.0,10.0,3.0,5.0
1196,사이먼 도미닉 (Simon Dominic) - Party Forever Official Live Clip [ENGCHN].3gpp.mp3,4.0,7.0,4.0,4.0
1197,살발해 (Forever Young) (Feat Beenzino).3gpp.mp3,2.0,8.0,4.0,4.0
1198,상사화.3gpp.mp3,2.0,7.0,0.0,4.0
1199,상실의 순기능 (The Benefits Of Heartbreak) ft LEE SUHYUN.3gpp.mp3,1.0,9.0,0.0,2.0
1200,세레나데 SERENADE.3gpp.mp3,2.0,8.0,2.0,1.0
1201,소년점프 (Feat 배기성) Mommy jump (Feat Bae ki sung).3gpp.mp3,1.0,9.0,3.0,1.0
1202,수퍼비와 SUPERBEEWHY (Feat BewhY) (Prod BewhY).3gpp.mp3,1.0,9.0,1.0,1.0
1203,시작이 좋아 (feat 강민희 Of 미스에스).3gpp.mp3,1.0,9.0,3.0,3.0
1204,시차 (We Are) (Feat 로꼬 & GRAY).3gpp.mp3,5.0,7.0,2.0,1.0
1205,쌔끈해 (Three Dopeboyz) (Feat ZionT).3gpp.mp3,2.0,8.0,1.0,0.0
1206,쏠(SOLE) - 오래오래 MV [ENGJPNCHN].3gpp.mp3,4.0,9.0,2.0,2.0
1207,씨스루 Seethru (Feat ZionT 개코 Gaeko of 다이나믹듀오 Dynamic Duo).3gpp.mp3,1.0,8.0,5.0,4.0
1208,씨스루 Seethru (Feat 개코 Gaeko ZionT).3gpp.mp3,0.0,7.0,4.0,3.0
1209,아름다워.3gpp.mp3,0.0,7.0,3.0,4.0
1210,아무도 모르게 (Prod by MC몽) Like Nobody Knows (Prod by MC MONG).3gpp.mp3,3.0,10.0,0.0,4.0
1211,아무도 모르게.3gpp.mp3,4.0,9.0,0.0,3.0
1212,아이고  Ai-Go (But I Go) (Feat Juvie Train Of Buga Kingz).3gpp.mp3,0.0,8.0,4.0,5.0
1213,아이야 (Feat Beenzino) AIYA (Feat Beenzino).3gpp.mp3,3.0,10.0,2.0,0.0
1214,야마하 (Feat Red Roc Okasian) YAMAHA (Feat Red Roc Okasian).3gpp.mp3,4.0,9.0,5.0,0.0
1215,야망 AMBITION (Feat ASH ISLAND 김효은 KEEM HYO-EUN Hash Swan CHANGMO) (Prod TOIL).3gpp.mp3,0.0,7.0,0.0,0.0
1216,양화대교 Yanghwa Brdg.3gpp.mp3,0.0,7.0,2.0,9.0
1217,어른 Grown Ups.3gpp.mp3,1.0,10.0,4.0,4.0
1218,언젠가 누군가 (One Day Someone).3gpp.mp3,0.0,8.0,3.0,3.0
1219,요즘어때 How You Doin (Feat DEAN).3gpp.mp3,4.0,9.0,2.0,5.0
1220,우원재 (Woo) - Uniform (Feat pH-1) Official Music Video [ENGCHN].3gpp.mp3,3.0,7.0,2.0,4.0
1221,위로 Comfort (Prod iDeal).3gpp.mp3,3.0,9.0,3.0,1.0
1222,위업 WE UP (Feat Okasian UNEDUCATED KID).3gpp.mp3,3.0,7.0,4.0,5.0
1223,윤하(YOUNHA) - 사건의 지평선 MV.3gpp.mp3,5.0,8.0,1.0,4.0
1224,이게 사랑이 아니면 (feat 에일리).3gpp.mp3,0.0,7.0,5.0,4.0
1225,이대로도 예뻐.3gpp.mp3,2.0,7.0,1.0,2.0
1226,이별의 품격 (feat 린).3gpp.mp3,1.0,9.0,1.0,2.0
1227,이하이 (LeeHi) - 머리어깨무릎발 (HSKT) (Feat 원슈타인) Official MV (ENGCHN).3gpp.mp3,4.0,7.0,1.0,4.0
1228,잊어버리지마 Dont Forget (Feat 태연 Taeyeon).3gpp.mp3,0.0,7.0,1.0,2.0
1229,작두 (Feat 넉살 Huckleberry P) Cut Cut Cut (Nucksal Huckleberry P).3gpp.mp3,1.0,7.0,1.0,1.0
1230,잔돈은 됐어요 (Keep The Change) (Feat Garie Of Leessang Bumky Of Komplex).3gpp.mp3,3.0,7.0,3.0,5.0
1231,잘자 (Sleep Tight) (Feat 길구봉구 Gilgubonggu).3gpp.mp3,1.0,9.0,5.0,2.0
1232,전하지 못한 그 말.3gpp.mp3,2.0,9.0,4.0,0.0
1233,좋은 날 (Feat 거미).3gpp.mp3,1.0,7.0,0.0,5.0
1234,주변인.3gpp.mp3,3.0,9.0,4.0,4.0
1235,주지마 Don’t.3gpp.mp3,2.0,7.0,0.0,2.0
1236,죽일 놈 (Guilty).3gpp.mp3,5.0,10.0,2.0,5.0
1237,지구멸망 Global Extinction (Feat KIRIN) (Prod GroovyRoom).3gpp.mp3,3.0,10.0,2.0,1.0
1238,진흙 속에서 피는 꽃 Flower from the Mud (feat Kebee & MC Meta).3gpp.mp3,4.0,8.0,2.0,0.0
1239,출첵 Chool Check (Feat 나얼 Naul From Brown Eyed Soul).3gpp.mp3,1.0,7.0,0.0,2.0
1240,쿵 (Knock) Knock.3gpp.mp3,3.0,7.0,4.0,4.0
1241,토요일의 끝에서 (Feat Blacknut) Saturday (Feat Blacknut).3gpp.mp3,2.0,10.0,2.0,2.0
1242,포스트 말론 SG워너비 - 살다가 Remix.3gpp.mp3,1.0,9.0,4.0,5.0
1243,폴킴 (Paul Kim) - One More Time [Music Video].3gpp.mp3,3.0,7.0,3.0,4.0
1244,폴킴 (Paul Kim) - 어제처럼 (원곡  제이 (J)).3gpp.mp3,0.0,8.0,3.0,1.0
1245,폴킴( Paul Kim) - 모든 날 모든 순간 [키스 먼저 할까요` OST] 가사.3gpp.mp3,5.0,7.0,1.0,4.0
1246,필라멘트 Filament (Feat BSK AKA 김범수 KIM BUM SOO).3gpp.mp3,2.0,10.0,5.0,1.0
1247,하루하루 (하루하루).3gpp.mp3,0.0,7.0,1.0,5.0
1248,행복하니 (feat 조현아 Of 어반자카파).3gpp.mp3,3.0,9.0,0.0,0.0
1249,헤어지지 못하는 여자 떠나가지 못하는 남자 Cant Breakup Girl Cant Breakaway.3gpp.mp3,0.0,8.0,5.0,3.0
1250,헤이즈 (Heize) - 헤픈 우연 (HAPPEN) MV (with 송중기).3gpp.mp3,5.0,10.0,8.0,2.0
1251,헤픈엔딩 (Happen Ending) ft Joe Won Sun of Rollercoaster.3gpp.mp3,2.0,7.0,5.0,5.0
1252,형.3gpp.mp3,1.0,10.0,2.0,5.0
1253,호불호 Taste (Feat 기리보이 GIRIBOY) (Prod By GRAY).3gpp.mp3,4.0,10.0,0.0,1.0
1254,화가 (火歌)  Fire Song (with Tiger JK Sean2Slow Dynamic Duo).3gpp.mp3,5.0,8.0,4.0,3.0
1255,화장을 고치고 (Putting On A Make-Up).3gpp.mp3,4.0,7.0,1.0,1.0
1256,100 Percent.3gpp.mp3,1.0,0.0,8.0,4.0
1257,20+3.3gpp.mp3,1.0,2.0,10.0,2.0
1258,2014 월간 윤종신 9월호 - 회색도시.3gpp.mp3,5.0,0.0,10.0,4.0
1259,Ah puh (어푸 (Ah puh)).3gpp.mp3,3.0,5.0,7.0,5.0
1260,AOA - MOYA (Full Audio) [Single MOYA].3gpp.mp3,3.0,3.0,7.0,5.0
1261,At the Han River (한강에서).3gpp.mp3,5.0,2.0,9.0,3.0
1262,Because Its You (너니까).3gpp.mp3,5.0,3.0,9.0,3.0
1263,Blue Eyes (Blue Eyes).3gpp.mp3,2.0,2.0,7.0,5.0
1264,Broken Valentine(브로큰 발렌타인) - Noname (Official MV).3gpp.mp3,1.0,4.0,8.0,1.0
1265,CHEEZE  치즈 - 15집 Plain 01 Madeleine Love (Official Music).3gpp.mp3,3.0,3.0,10.0,0.0
1266,CHEEZE  치즈 - Be There album 01 Be There (Official Music).3gpp.mp3,5.0,4.0,7.0,3.0
1267,CHUNGHA (청하) - Chica [MP3 Audio] [Flourishing].3gpp.mp3,1.0,4.0,9.0,2.0
1268,DAY6 You Were Beautiful(예뻤어) MV.3gpp.mp3,1.0,4.0,10.0,1.0
1269,Downtown Baby.3gpp.mp3,0.0,1.0,9.0,3.0
1270,Endless Love (우린 끝없이 사랑할 거야).3gpp.mp3,1.0,3.0,8.0,0.0
1271,Epik high (에픽하이) - Umbrella(Feat Younha) (우산).3gpp.mp3,3.0,5.0,7.0,5.0
1272,Floor.3gpp.mp3,3.0,3.0,10.0,2.0
1273,Head-butt and suicide.3gpp.mp3,4.0,2.0,10.0,2.0
1274,Higher (Feat 이루마) (Higher (Feat 이루마)).3gpp.mp3,4.0,5.0,10.0,0.0
1275,Hold my hand (내 손을 잡아 (Hold my hand)).3gpp.mp3,3.0,2.0,8.0,3.0
1276,I Go (아이고).3gpp.mp3,1.0,4.0,9.0,3.0
1277,JUNIEL(주니엘) - 바보 (With 정용화 of CNBLUE) MV.3gpp.mp3,3.0,3.0,8.0,2.0
1278,LABOUM(라붐) 4th SINGLE ALBUM Fresh Adventure 상상더하기 Official MV.3gpp.mp3,2.0,0.0,10.0,5.0
1279,Last Sequence.3gpp.mp3,2.0,5.0,10.0,4.0
1280,Like the first time (처음처럼) ft Gary.3gpp.mp3,0.0,4.0,10.0,2.0
1281,Loveholic.3gpp.mp3,0.0,2.0,8.0,4.0
1282,My Ceiling Disappeared (우르릉 쾅쾅쾅).3gpp.mp3,0.0,1.0,8.0,4.0
1283,Narcissism (Narcissism).3gpp.mp3,4.0,4.0,8.0,4.0
1284,OurR (아월) - haaAakkKKK!!! Official MV.3gpp.mp3,4.0,4.0,9.0,1.0
1285,OurR(아월) - Circle Official MV.3gpp.mp3,0.0,4.0,7.0,3.0
1286,OurR(아월) - 무늬 (Pattern) (Live Clip).3gpp.mp3,4.0,2.0,9.0,5.0
1287,OurR(아월) - 우물 (Live Clip).3gpp.mp3,2.0,3.0,9.0,5.0
1288,People Who Make Me Sad.3gpp.mp3,3.0,0.0,8.0,0.0
1289,San E & Raina - 달고나(Sugar and Me) (San E Official Channel).3gpp.mp3,5.0,0.0,7.0,3.0
1290,Some Where (어디쯤에) (feat Suran(수란) pH-1).3gpp.mp3,0.0,4.0,10.0,4.0
1291,SOMEDAY (SOMEDAY).3gpp.mp3,4.0,4.0,7.0,5.0
1292,STANDING EGG - 어제의 우리들.3gpp.mp3,3.0,2.0,10.0,0.0
1293,Summer Love (애타는 마음).3gpp.mp3,4.0,4.0,10.0,1.0
1294,Sunshine (Feat Crush).3gpp.mp3,5.0,4.0,7.0,2.0
1295,This Night (행성) (Feat BlueD Jhnovr).3gpp.mp3,4.0,3.0,9.0,1.0
1296,Time to Let You Go (이젠 내가 너의 위로가 아니니).3gpp.mp3,5.0,1.0,9.0,4.0
1297,Todays Mood.3gpp.mp3,2.0,3.0,10.0,3.0
1298,Troll (Feat DEAN) (돌림노래 (Feat DEAN)).3gpp.mp3,5.0,4.0,9.0,1.0
1299,[BALLAD] 서영은 - 칵테일 사랑 (Feat 김연우)  가사 (Lyrics).3gpp.mp3,1.0,2.0,10.0,4.0
1300,[Lyric Video][Eng Sub] 015B(공일오비) OWhen(오왠)_Without All the Traces of Time(세월의 흔적 다 버리고).3gpp.mp3,5.0,5.0,9.0,3.0
1301,[Lyrics Video] Buzz(버즈) - Journey For Myself(나에게로 떠나는 여행).3gpp.mp3,3.0,0.0,10.0,2.0
1302,[MV[ Boohwal 생각이나.3gpp.mp3,0.0,2.0,7.0,0.0
1303,[MV] BIBI(비비) _ Eat My Love(사랑의 묘약).3gpp.mp3,5.0,4.0,9.0,2.0
1304,[MV] Elaine(일레인) _ Falling.3gpp.mp3,4.0,1.0,10.0,3.0
